x,y,probability
-139.849624060150404,-600.000000000000000,0.000000043350144
-136.842105263157919,-600.000000000000000,0.000000044549198
-133.834586466165433,-600.000000000000000,0.000000045754226
-130.827067669172948,-600.000000000000000,0.000000046963943
-127.819548872180462,-600.000000000000000,0.000000048177019
-124.812030075187977,-600.000000000000000,0.000000049392086
-121.804511278195491,-600.000000000000000,0.000000050607734
-118.796992481203006,-600.000000000000000,0.000000051822520
-115.789473684210577,-600.000000000000000,0.000000053034968
-112.781954887218092,-600.000000000000000,0.000000054243568
-109.774436090225606,-600.000000000000000,0.000000055446786
-106.766917293233121,-600.000000000000000,0.000000056643061
-103.759398496240635,-600.000000000000000,0.000000057830810
-100.751879699248150,-600.000000000000000,0.000000059008435
-97.744360902255664,-600.000000000000000,0.000000060174319
-94.736842105263179,-600.000000000000000,0.000000061326837
-91.729323308270693,-600.000000000000000,0.000000062464356
-88.721804511278208,-600.000000000000000,0.000000063585237
-85.714285714285779,-600.000000000000000,0.000000064687844
-82.706766917293294,-600.000000000000000,0.000000065770544
-79.699248120300808,-600.000000000000000,0.000000066831710
-76.691729323308323,-600.000000000000000,0.000000067869729
-73.684210526315837,-600.000000000000000,0.000000068883004
-70.676691729323352,-600.000000000000000,0.000000069869958
-67.669172932330866,-600.000000000000000,0.000000070829037
-64.661654135338381,-600.000000000000000,0.000000071758715
-61.654135338345895,-600.000000000000000,0.000000072657501
-58.646616541353410,-600.000000000000000,0.000000073523936
-55.639097744360924,-600.000000000000000,0.000000074356605
-52.631578947368439,-600.000000000000000,0.000000075154133
-49.624060150375954,-600.000000000000000,0.000000075915196
-46.616541353383468,-600.000000000000000,0.000000076638519
-43.609022556390983,-600.000000000000000,0.000000077322884
-40.601503759398497,-600.000000000000000,0.000000077967130
-37.593984962406012,-600.000000000000000,0.000000078570156
-34.586466165413526,-600.000000000000000,0.000000079130929
-31.578947368421041,-600.000000000000000,0.000000079648481
-28.571428571428555,-600.000000000000000,0.000000080121916
-25.563909774436070,-600.000000000000000,0.000000080550409
-22.556390977443698,-600.000000000000000,0.000000080933213
-19.548872180451212,-600.000000000000000,0.000000081269656
-16.541353383458727,-600.000000000000000,0.000000081559147
-13.533834586466241,-600.000000000000000,0.000000081801176
-10.526315789473756,-600.000000000000000,0.000000081995316
-7.518796992481271,-600.000000000000000,0.000000082141223
-4.511278195488785,-600.000000000000000,0.000000082238638
-1.503759398496300,-600.000000000000000,0.000000082287388
1.503759398496186,-600.000000000000000,0.000000082287388
4.511278195488671,-600.000000000000000,0.000000082238638
7.518796992481157,-600.000000000000000,0.000000082141223
10.526315789473642,-600.000000000000000,0.000000081995316
13.533834586466128,-600.000000000000000,0.000000081801176
16.541353383458613,-600.000000000000000,0.000000081559147
19.548872180451099,-600.000000000000000,0.000000081269656
22.556390977443584,-600.000000000000000,0.000000080933213
25.563909774436070,-600.000000000000000,0.000000080550409
28.571428571428555,-600.000000000000000,0.000000080121916
31.578947368421041,-600.000000000000000,0.000000079648481
34.586466165413526,-600.000000000000000,0.000000079130929
37.593984962406012,-600.000000000000000,0.000000078570156
40.601503759398497,-600.000000000000000,0.000000077967130
43.609022556390983,-600.000000000000000,0.000000077322884
46.616541353383468,-600.000000000000000,0.000000076638519
49.624060150375954,-600.000000000000000,0.000000075915196
52.631578947368439,-600.000000000000000,0.000000075154133
55.639097744360811,-600.000000000000000,0.000000074356605
58.646616541353296,-600.000000000000000,0.000000073523936
61.654135338345782,-600.000000000000000,0.000000072657501
64.661654135338267,-600.000000000000000,0.000000071758715
67.669172932330753,-600.000000000000000,0.000000070829037
70.676691729323238,-600.000000000000000,0.000000069869958
73.684210526315724,-600.000000000000000,0.000000068883004
76.691729323308209,-600.000000000000000,0.000000067869729
79.699248120300695,-600.000000000000000,0.000000066831710
82.706766917293180,-600.000000000000000,0.000000065770544
85.714285714285666,-600.000000000000000,0.000000064687844
88.721804511278151,-600.000000000000000,0.000000063585237
91.729323308270637,-600.000000000000000,0.000000062464356
94.736842105263122,-600.000000000000000,0.000000061326837
97.744360902255607,-600.000000000000000,0.000000060174319
100.751879699248093,-600.000000000000000,0.000000059008435
103.759398496240578,-600.000000000000000,0.000000057830810
106.766917293233064,-600.000000000000000,0.000000056643061
109.774436090225549,-600.000000000000000,0.000000055446786
112.781954887218035,-600.000000000000000,0.000000054243568
115.789473684210520,-600.000000000000000,0.000000053034968
118.796992481203006,-600.000000000000000,0.000000051822520
121.804511278195491,-600.000000000000000,0.000000050607734
124.812030075187977,-600.000000000000000,0.000000049392086
127.819548872180462,-600.000000000000000,0.000000048177019
130.827067669172948,-600.000000000000000,0.000000046963943
133.834586466165320,-600.000000000000000,0.000000045754226
136.842105263157805,-600.000000000000000,0.000000044549198
139.849624060150290,-600.000000000000000,0.000000043350144
142.857142857142776,-600.000000000000000,0.000000042158307
145.864661654135261,-600.000000000000000,0.000000040974881
148.872180451127747,-600.000000000000000,0.000000039801014
151.879699248120232,-600.000000000000000,0.000000038637805
154.887218045112718,-600.000000000000000,0.000000037486302
157.894736842105203,-600.000000000000000,0.000000036347501
160.902255639097689,-600.000000000000000,0.000000035222347
163.909774436090174,-600.000000000000000,0.000000034111733
166.917293233082660,-600.000000000000000,0.000000033016496
169.924812030075145,-600.000000000000000,0.000000031937423
172.932330827067631,-600.000000000000000,0.000000030875245
175.939849624060116,-600.000000000000000,0.000000029830640
178.947368421052602,-600.000000000000000,0.000000028804233
181.954887218045087,-600.000000000000000,0.000000027796596
184.962406015037573,-600.000000000000000,0.000000026808248
187.969924812030058,-600.000000000000000,0.000000025839656
190.977443609022544,-600.000000000000000,0.000000024891236
193.984962406015029,-600.000000000000000,0.000000023963355
196.992481203007515,-600.000000000000000,0.000000023056328
200.000000000000000,-600.000000000000000,0.000000022170425
203.007518796992485,-600.000000000000000,0.000000021305866
206.015037593984971,-600.000000000000000,0.000000020462827
209.022556390977343,-600.000000000000000,0.000000019641438
212.030075187969828,-600.000000000000000,0.000000018841789
215.037593984962314,-600.000000000000000,0.000000018063926
218.045112781954799,-600.000000000000000,0.000000017307855
221.052631578947285,-600.000000000000000,0.000000016573546
224.060150375939770,-600.000000000000000,0.000000015860930
227.067669172932256,-600.000000000000000,0.000000015169905
230.075187969924741,-600.000000000000000,0.000000014500335
233.082706766917227,-600.000000000000000,0.000000013852052
236.090225563909712,-600.000000000000000,0.000000013224859
239.097744360902198,-600.000000000000000,0.000000012618532
242.105263157894683,-600.000000000000000,0.000000012032819
245.112781954887168,-600.000000000000000,0.000000011467446
248.120300751879654,-600.000000000000000,0.000000010922115
251.127819548872139,-600.000000000000000,0.000000010396506
254.135338345864625,-600.000000000000000,0.000000009890283
257.142857142857110,-600.000000000000000,0.000000009403090
260.150375939849596,-600.000000000000000,0.000000008934556
263.157894736842081,-600.000000000000000,0.000000008484297
266.165413533834567,-600.000000000000000,0.000000008051915
269.172932330827052,-600.000000000000000,0.000000007637003
272.180451127819538,-600.000000000000000,0.000000007239141
275.187969924812023,-600.000000000000000,0.000000006857904
278.195488721804509,-600.000000000000000,0.000000006492861
281.203007518796994,-600.000000000000000,0.000000006143572
284.210526315789480,-600.000000000000000,0.000000005809598
287.218045112781851,-600.000000000000000,0.000000005490492
290.225563909774337,-600.000000000000000,0.000000005185809
293.233082706766822,-600.000000000000000,0.000000004895103
296.240601503759308,-600.000000000000000,0.000000004617928
299.248120300751793,-600.000000000000000,0.000000004353839
302.255639097744279,-600.000000000000000,0.000000004102395
305.263157894736764,-600.000000000000000,0.000000003863158
308.270676691729250,-600.000000000000000,0.000000003635694
311.278195488721735,-600.000000000000000,0.000000003419573
314.285714285714221,-600.000000000000000,0.000000003214372
317.293233082706706,-600.000000000000000,0.000000003019674
320.300751879699192,-600.000000000000000,0.000000002835069
323.308270676691677,-600.000000000000000,0.000000002660153
326.315789473684163,-600.000000000000000,0.000000002494533
329.323308270676648,-600.000000000000000,0.000000002337822
332.330827067669134,-600.000000000000000,0.000000002189641
335.338345864661619,-600.000000000000000,0.000000002049622
338.345864661654105,-600.000000000000000,0.000000001917406
341.353383458646590,-600.000000000000000,0.000000001792642
344.360902255639076,-600.000000000000000,0.000000001674990
347.368421052631561,-600.000000000000000,0.000000001564120
350.375939849624046,-600.000000000000000,0.000000001459712
353.383458646616532,-600.000000000000000,0.000000001361454
356.390977443609017,-600.000000000000000,0.000000001269049
359.398496240601503,-600.000000000000000,0.000000001182204
362.406015037593988,-600.000000000000000,0.000000001100640
365.413533834586360,-600.000000000000000,0.000000001024088
368.421052631578846,-600.000000000000000,0.000000000952287
371.428571428571331,-600.000000000000000,0.000000000884988
374.436090225563817,-600.000000000000000,0.000000000821951
377.443609022556302,-600.000000000000000,0.000000000762944
380.451127819548788,-600.000000000000000,0.000000000707747
383.458646616541273,-600.000000000000000,0.000000000656149
386.466165413533759,-600.000000000000000,0.000000000607946
389.473684210526244,-600.000000000000000,0.000000000562945
392.481203007518729,-600.000000000000000,0.000000000520962
395.488721804511215,-600.000000000000000,0.000000000481819
398.496240601503700,-600.000000000000000,0.000000000445349
401.503759398496186,-600.000000000000000,0.000000000411391
404.511278195488671,-600.000000000000000,0.000000000379793
407.518796992481157,-600.000000000000000,0.000000000350412
410.526315789473642,-600.000000000000000,0.000000000323108
413.533834586466128,-600.000000000000000,0.000000000297752
416.541353383458613,-600.000000000000000,0.000000000274221
419.548872180451099,-600.000000000000000,0.000000000252396
422.556390977443584,-600.000000000000000,0.000000000232169
425.563909774436070,-600.000000000000000,0.000000000213434
428.571428571428442,-600.000000000000000,0.000000000196092
431.578947368421041,-600.000000000000000,0.000000000180051
434.586466165413412,-600.000000000000000,0.000000000165222
437.593984962406012,-600.000000000000000,0.000000000151523
440.601503759398383,-600.000000000000000,0.000000000138875
443.609022556390983,-600.000000000000000,0.000000000127207
446.616541353383354,-600.000000000000000,0.000000000116448
449.624060150375954,-600.000000000000000,0.000000000106535
452.631578947368325,-600.000000000000000,0.000000000097407
455.639097744360924,-600.000000000000000,0.000000000089007
458.646616541353296,-600.000000000000000,0.000000000081283
461.654135338345895,-600.000000000000000,0.000000000074184
464.661654135338267,-600.000000000000000,0.000000000067664
467.669172932330866,-600.000000000000000,0.000000000061679
470.676691729323238,-600.000000000000000,0.000000000056190
473.684210526315837,-600.000000000000000,0.000000000051159
476.691729323308209,-600.000000000000000,0.000000000046550
479.699248120300581,-600.000000000000000,0.000000000042330
482.706766917293180,-600.000000000000000,0.000000000038470
485.714285714285552,-600.000000000000000,0.000000000034940
488.721804511278151,-600.000000000000000,0.000000000031715
491.729323308270523,-600.000000000000000,0.000000000028770
494.736842105263122,-600.000000000000000,0.000000000026083
497.744360902255494,-600.000000000000000,0.000000000023633
500.751879699248093,-600.000000000000000,0.000000000021400
503.759398496240465,-600.000000000000000,0.000000000019366
506.766917293233064,-600.000000000000000,0.000000000017514
509.774436090225436,-600.000000000000000,0.000000000015831
512.781954887218035,-600.000000000000000,0.000000000014300
515.789473684210407,-600.000000000000000,0.000000000012909
518.796992481203006,-600.000000000000000,0.000000000011647
521.804511278195378,-600.000000000000000,0.000000000010502
524.812030075187977,-600.000000000000000,0.000000000009463
527.819548872180349,-600.000000000000000,0.000000000008522
530.827067669172948,-600.000000000000000,0.000000000007670
533.834586466165320,-600.000000000000000,0.000000000006899
536.842105263157919,-600.000000000000000,0.000000000006202
539.849624060150290,-600.000000000000000,0.000000000005572
542.857142857142890,-600.000000000000000,0.000000000005003
545.864661654135261,-600.000000000000000,0.000000000004489
548.872180451127861,-600.000000000000000,0.000000000004025
551.879699248120232,-600.000000000000000,0.000000000003607
554.887218045112604,-600.000000000000000,0.000000000003231
557.894736842105203,-600.000000000000000,0.000000000002892
560.902255639097575,-600.000000000000000,0.000000000002587
563.909774436090174,-600.000000000000000,0.000000000002313
566.917293233082546,-600.000000000000000,0.000000000002067
569.924812030075145,-600.000000000000000,0.000000000001845
572.932330827067517,-600.000000000000000,0.000000000001647
575.939849624060116,-600.000000000000000,0.000000000001469
578.947368421052488,-600.000000000000000,0.000000000001309
581.954887218045087,-600.000000000000000,0.000000000001166
584.962406015037459,-600.000000000000000,0.000000000001038
587.969924812030058,-600.000000000000000,0.000000000000924
590.977443609022430,-600.000000000000000,0.000000000000821
593.984962406015029,-600.000000000000000,0.000000000000730
596.992481203007401,-600.000000000000000,0.000000000000648
600.000000000000000,-600.000000000000000,0.000000000000575
-600.000000000000000,-596.992481203007515,0.000000000000651
-596.992481203007515,-596.992481203007515,0.000000000000734
-593.984962406015029,-596.992481203007515,0.000000000000827
-590.977443609022544,-596.992481203007515,0.000000000000930
-587.969924812030058,-596.992481203007515,0.000000000001046
-584.962406015037573,-596.992481203007515,0.000000000001176
-581.954887218045087,-596.992481203007515,0.000000000001321
-578.947368421052602,-596.992481203007515,0.000000000001483
-575.939849624060116,-596.992481203007515,0.000000000001664
-572.932330827067631,-596.992481203007515,0.000000000001866
-569.924812030075145,-596.992481203007515,0.000000000002090
-566.917293233082660,-596.992481203007515,0.000000000002341
-563.909774436090174,-596.992481203007515,0.000000000002620
-560.902255639097802,-596.992481203007515,0.000000000002931
-557.894736842105317,-596.992481203007515,0.000000000003276
-554.887218045112832,-596.992481203007515,0.000000000003660
-551.879699248120346,-596.992481203007515,0.000000000004087
-548.872180451127861,-596.992481203007515,0.000000000004560
-545.864661654135375,-596.992481203007515,0.000000000005085
-542.857142857142890,-596.992481203007515,0.000000000005667
-539.849624060150404,-596.992481203007515,0.000000000006312
-536.842105263157919,-596.992481203007515,0.000000000007026
-533.834586466165433,-596.992481203007515,0.000000000007816
-530.827067669172948,-596.992481203007515,0.000000000008689
-527.819548872180462,-596.992481203007515,0.000000000009654
-524.812030075187977,-596.992481203007515,0.000000000010720
-521.804511278195491,-596.992481203007515,0.000000000011897
-518.796992481203006,-596.992481203007515,0.000000000013194
-515.789473684210520,-596.992481203007515,0.000000000014624
-512.781954887218035,-596.992481203007515,0.000000000016199
-509.774436090225549,-596.992481203007515,0.000000000017933
-506.766917293233064,-596.992481203007515,0.000000000019841
-503.759398496240578,-596.992481203007515,0.000000000021938
-500.751879699248093,-596.992481203007515,0.000000000024242
-497.744360902255664,-596.992481203007515,0.000000000026772
-494.736842105263179,-596.992481203007515,0.000000000029548
-491.729323308270693,-596.992481203007515,0.000000000032592
-488.721804511278208,-596.992481203007515,0.000000000035928
-485.714285714285722,-596.992481203007515,0.000000000039581
-482.706766917293237,-596.992481203007515,0.000000000043579
-479.699248120300751,-596.992481203007515,0.000000000047952
-476.691729323308266,-596.992481203007515,0.000000000052732
-473.684210526315780,-596.992481203007515,0.000000000057954
-470.676691729323352,-596.992481203007515,0.000000000063654
-467.669172932330866,-596.992481203007515,0.000000000069872
-464.661654135338381,-596.992481203007515,0.000000000076651
-461.654135338345895,-596.992481203007515,0.000000000084037
-458.646616541353410,-596.992481203007515,0.000000000092079
-455.639097744360924,-596.992481203007515,0.000000000100830
-452.631578947368439,-596.992481203007515,0.000000000110345
-449.624060150375954,-596.992481203007515,0.000000000120686
-446.616541353383468,-596.992481203007515,0.000000000131915
-443.609022556390983,-596.992481203007515,0.000000000144103
-440.601503759398497,-596.992481203007515,0.000000000157321
-437.593984962406012,-596.992481203007515,0.000000000171648
-434.586466165413526,-596.992481203007515,0.000000000187167
-431.578947368421041,-596.992481203007515,0.000000000203966
-428.571428571428555,-596.992481203007515,0.000000000222138
-425.563909774436070,-596.992481203007515,0.000000000241783
-422.556390977443584,-596.992481203007515,0.000000000263007
-419.548872180451099,-596.992481203007515,0.000000000285921
-416.541353383458670,-596.992481203007515,0.000000000310644
-413.533834586466185,-596.992481203007515,0.000000000337301
-410.526315789473699,-596.992481203007515,0.000000000366024
-407.518796992481214,-596.992481203007515,0.000000000396955
-404.511278195488728,-596.992481203007515,0.000000000430239
-401.503759398496243,-596.992481203007515,0.000000000466033
-398.496240601503757,-596.992481203007515,0.000000000504501
-395.488721804511329,-596.992481203007515,0.000000000545816
-392.481203007518843,-596.992481203007515,0.000000000590158
-389.473684210526358,-596.992481203007515,0.000000000637718
-386.466165413533872,-596.992481203007515,0.000000000688696
-383.458646616541387,-596.992481203007515,0.000000000743301
-380.451127819548901,-596.992481203007515,0.000000000801753
-377.443609022556416,-596.992481203007515,0.000000000864281
-374.436090225563930,-596.992481203007515,0.000000000931125
-371.428571428571445,-596.992481203007515,0.000000001002536
-368.421052631578959,-596.992481203007515,0.000000001078774
-365.413533834586474,-596.992481203007515,0.000000001160111
-362.406015037593988,-596.992481203007515,0.000000001246831
-359.398496240601503,-596.992481203007515,0.000000001339228
-356.390977443609017,-596.992481203007515,0.000000001437608
-353.383458646616532,-596.992481203007515,0.000000001542288
-350.375939849624046,-596.992481203007515,0.000000001653596
-347.368421052631561,-596.992481203007515,0.000000001771872
-344.360902255639076,-596.992481203007515,0.000000001897468
-341.353383458646647,-596.992481203007515,0.000000002030747
-338.345864661654161,-596.992481203007515,0.000000002172083
-335.338345864661676,-596.992481203007515,0.000000002321860
-332.330827067669190,-596.992481203007515,0.000000002480477
-329.323308270676705,-596.992481203007515,0.000000002648340
-326.315789473684220,-596.992481203007515,0.000000002825867
-323.308270676691734,-596.992481203007515,0.000000003013485
-320.300751879699249,-596.992481203007515,0.000000003211633
-317.293233082706763,-596.992481203007515,0.000000003420758
-314.285714285714278,-596.992481203007515,0.000000003641317
-311.278195488721849,-596.992481203007515,0.000000003873773
-308.270676691729363,-596.992481203007515,0.000000004118600
-305.263157894736878,-596.992481203007515,0.000000004376278
-302.255639097744393,-596.992481203007515,0.000000004647291
-299.248120300751907,-596.992481203007515,0.000000004932132
-296.240601503759422,-596.992481203007515,0.000000005231298
-293.233082706766936,-596.992481203007515,0.000000005545289
-290.225563909774451,-596.992481203007515,0.000000005874607
-287.218045112781965,-596.992481203007515,0.000000006219759
-284.210526315789480,-596.992481203007515,0.000000006581250
-281.203007518796994,-596.992481203007515,0.000000006959585
-278.195488721804509,-596.992481203007515,0.000000007355267
-275.187969924812023,-596.992481203007515,0.000000007768797
-272.180451127819595,-596.992481203007515,0.000000008200671
-269.172932330827109,-596.992481203007515,0.000000008651378
-266.165413533834624,-596.992481203007515,0.000000009121401
-263.157894736842138,-596.992481203007515,0.000000009611213
-260.150375939849653,-596.992481203007515,0.000000010121277
-257.142857142857167,-596.992481203007515,0.000000010652043
-254.135338345864682,-596.992481203007515,0.000000011203947
-251.127819548872196,-596.992481203007515,0.000000011777409
-248.120300751879711,-596.992481203007515,0.000000012372831
-245.112781954887225,-596.992481203007515,0.000000012990595
-242.105263157894740,-596.992481203007515,0.000000013631064
-239.097744360902254,-596.992481203007515,0.000000014294573
-236.090225563909769,-596.992481203007515,0.000000014981435
-233.082706766917340,-596.992481203007515,0.000000015691933
-230.075187969924855,-596.992481203007515,0.000000016426324
-227.067669172932369,-596.992481203007515,0.000000017184829
-224.060150375939884,-596.992481203007515,0.000000017967639
-221.052631578947398,-596.992481203007515,0.000000018774906
-218.045112781954913,-596.992481203007515,0.000000019606749
-215.037593984962427,-596.992481203007515,0.000000020463244
-212.030075187969942,-596.992481203007515,0.000000021344426
-209.022556390977456,-596.992481203007515,0.000000022250288
-206.015037593984971,-596.992481203007515,0.000000023180776
-203.007518796992485,-596.992481203007515,0.000000024135791
-200.000000000000000,-596.992481203007515,0.000000025115184
-196.992481203007515,-596.992481203007515,0.000000026118756
-193.984962406015086,-596.992481203007515,0.000000027146257
-190.977443609022600,-596.992481203007515,0.000000028197383
-187.969924812030115,-596.992481203007515,0.000000029271775
-184.962406015037629,-596.992481203007515,0.000000030369019
-181.954887218045144,-596.992481203007515,0.000000031488644
-178.947368421052659,-596.992481203007515,0.000000032630119
-175.939849624060173,-596.992481203007515,0.000000033792857
-172.932330827067688,-596.992481203007515,0.000000034976211
-169.924812030075202,-596.992481203007515,0.000000036179471
-166.917293233082717,-596.992481203007515,0.000000037401871
